file,line,column,type,code,message,docs,severity,link
includes/modules/tables/class-tables.php,148,25,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fmodules%2Ftables%2Fclass-tables.php&line=148
includes/modules/tables/class-tables.php,148,73,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fmodules%2Ftables%2Fclass-tables.php&line=148
includes/modules/tables/class-tables.php,149,25,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fmodules%2Ftables%2Fclass-tables.php&line=149
includes/modules/tables/class-tables.php,149,70,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fmodules%2Ftables%2Fclass-tables.php&line=149
includes/core/class-installer.php,102,9,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fcore%2Fclass-installer.php&line=102
includes/core/class-installer.php,102,9,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fcore%2Fclass-installer.php&line=102
includes/core/class-installer.php,105,9,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fcore%2Fclass-installer.php&line=105
includes/core/class-installer.php,105,9,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fcore%2Fclass-installer.php&line=105
includes/core/class-installer.php,106,9,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fcore%2Fclass-installer.php&line=106
includes/core/class-installer.php,106,9,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fcore%2Fclass-installer.php&line=106
includes/core/class-installer.php,147,9,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fcore%2Fclass-installer.php&line=147
includes/core/class-installer.php,147,9,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fcore%2Fclass-installer.php&line=147
includes/admin/class-admin.php,531,23,WARNING,WordPress.DB.SlowDBQuery.slow_db_query_tax_query,"Detected usage of tax_query, possible slow query.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fadmin%2Fclass-admin.php&line=531
includes/admin/class-admin.php,985,13,WARNING,WordPress.DB.SlowDBQuery.slow_db_query_meta_query,"Detected usage of meta_query, possible slow query.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fadmin%2Fclass-admin.php&line=985
includes/modules/pos/class-pos.php,289,19,WARNING,WordPress.DB.SlowDBQuery.slow_db_query_tax_query,"Detected usage of tax_query, possible slow query.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fmodules%2Fpos%2Fclass-pos.php&line=289
includes/modules/order-dashboard/class-order-dashboard.php,116,13,WARNING,WordPress.DB.SlowDBQuery.slow_db_query_meta_query,"Detected usage of meta_query, possible slow query.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fmodules%2Forder-dashboard%2Fclass-order-dashboard.php&line=116
includes/modules/order-dashboard/class-order-dashboard.php,131,13,WARNING,WordPress.DB.SlowDBQuery.slow_db_query_meta_query,"Detected usage of meta_query, possible slow query.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fmodules%2Forder-dashboard%2Fclass-order-dashboard.php&line=131
includes/modules/order-dashboard/class-order-dashboard.php,387,13,WARNING,WordPress.DB.SlowDBQuery.slow_db_query_meta_query,"Detected usage of meta_query, possible slow query.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fmodules%2Forder-dashboard%2Fclass-order-dashboard.php&line=387
includes/modules/order-dashboard/class-order-dashboard.php,435,17,WARNING,WordPress.DB.SlowDBQuery.slow_db_query_meta_query,"Detected usage of meta_query, possible slow query.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fmodules%2Forder-dashboard%2Fclass-order-dashboard.php&line=435
includes/modules/notifications/class-notifications.php,73,17,WARNING,WordPress.DB.SlowDBQuery.slow_db_query_meta_query,"Detected usage of meta_query, possible slow query.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Fincludes%2Fmodules%2Fnotifications%2Fclass-notifications.php&line=73
templates/admin/pos.php,30,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$locations&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=30
templates/admin/pos.php,31,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$selected_location&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=31
templates/admin/pos.php,32,41,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=32
templates/admin/pos.php,50,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$tables&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=50
templates/admin/pos.php,53,25,WARNING,WordPress.DB.SlowDBQuery.slow_db_query_meta_query,"Detected usage of meta_query, possible slow query.",,5,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=53
templates/admin/pos.php,60,42,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$table&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=60
templates/admin/pos.php,81,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$product_categories&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=81
templates/admin/pos.php,87,50,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$category&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=87
templates/admin/pos.php,154,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$icons&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=154
templates/admin/pos.php,155,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$saved_pm&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=155
templates/admin/pos.php,158,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$saved_pm&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=158
templates/admin/pos.php,165,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$active_pm&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=165
templates/admin/pos.php,166,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$active_pm&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=166
templates/admin/pos.php,167,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$first&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=167
templates/admin/pos.php,172,55,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pm&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=172
templates/admin/pos.php,184,31,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$first&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fadmin%2Fpos.php&line=184
templates/emails/pickup-reminder.php,12,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pickup_time&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fpickup-reminder.php&line=12
templates/emails/pickup-reminder.php,13,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_name&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fpickup-reminder.php&line=13
templates/emails/pickup-reminder.php,14,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_id&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fpickup-reminder.php&line=14
templates/emails/pickup-reminder.php,15,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_address&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fpickup-reminder.php&line=15
templates/emails/pickup-reminder.php,16,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_maps&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fpickup-reminder.php&line=16
templates/emails/pickup-reminder.php,18,12,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_email_header&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fpickup-reminder.php&line=18
templates/emails/pickup-reminder.php,52,12,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_email_order_details&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fpickup-reminder.php&line=52
templates/emails/pickup-reminder.php,54,12,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_email_order_meta&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fpickup-reminder.php&line=54
templates/emails/pickup-reminder.php,56,12,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_email_customer_details&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fpickup-reminder.php&line=56
templates/emails/pickup-reminder.php,62,12,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_email_footer&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fpickup-reminder.php&line=62
templates/emails/plain/pickup-reminder.php,12,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pickup_time&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fplain%2Fpickup-reminder.php&line=12
templates/emails/plain/pickup-reminder.php,13,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_name&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fplain%2Fpickup-reminder.php&line=13
templates/emails/plain/pickup-reminder.php,14,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_id&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fplain%2Fpickup-reminder.php&line=14
templates/emails/plain/pickup-reminder.php,15,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_address&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fplain%2Fpickup-reminder.php&line=15
templates/emails/plain/pickup-reminder.php,16,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_maps&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fplain%2Fpickup-reminder.php&line=16
templates/emails/plain/pickup-reminder.php,60,12,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_email_order_details&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fplain%2Fpickup-reminder.php&line=60
templates/emails/plain/pickup-reminder.php,64,12,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_email_order_meta&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fplain%2Fpickup-reminder.php&line=64
templates/emails/plain/pickup-reminder.php,66,12,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_email_customer_details&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fplain%2Fpickup-reminder.php&line=66
templates/emails/plain/pickup-reminder.php,77,50,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;woocommerce_email_footer_text&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Femails%2Fplain%2Fpickup-reminder.php&line=77
templates/thankyou-optimized.php,17,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$brand_name&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=17
templates/thankyou-optimized.php,18,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$brand_logo&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=18
templates/thankyou-optimized.php,19,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$logo_url&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=19
templates/thankyou-optimized.php,22,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_id&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=22
templates/thankyou-optimized.php,23,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_name&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=23
templates/thankyou-optimized.php,30,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_post&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=30
templates/thankyou-optimized.php,32,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$location_name&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=32
templates/thankyou-optimized.php,38,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$order_number&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=38
templates/thankyou-optimized.php,39,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pickup_number&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=39
templates/thankyou-optimized.php,42,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$tax_display&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=42
templates/thankyou-optimized.php,128,62,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$item_id&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=128
templates/thankyou-optimized.php,128,74,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$item&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=128
templates/thankyou-optimized.php,135,29,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$item_meta&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=135
templates/thankyou-optimized.php,144,29,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$item_price&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=144
templates/thankyou-optimized.php,156,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$fees&quot;.",,6,https://playground.wordpress.net/scope:curious-old-valley/wp-admin/plugin-editor.php?plugin=libre-bite%2Flibre-bite.php&file=libre-bite%2Ftemplates%2Fthankyou-optimized.php&line=156
